property_id,address,street_name,city,rstate,latitude,longitude,postcode,price,zestimate,bedroom_number,bathroom_number,price_per_unit,living_space,land_space,property_type,property_status,agency_name,zillow_owned,RunDate
2066619534,"55 Lagrange St #8G, Boston, MA 02116",Lagrange St #8G,Boston,MA,42.35176,-71.064125,02116,895000,,1,1,1366,655,,CONDO,FOR_SALE,Douglas Elliman Real Estate,0,3/13/2022 7:34
2068667298,"135 Seaport Blvd UNIT 1509, Boston, MA 02210",Seaport Blvd UNIT 1509,Boston,MA,,,02210,1859000,1793200,2,2,1597,1164,,CONDO,FOR_SALE,TCC / EchelonSeaport,0,3/13/2022 7:34
59180789,"21 Beacon St APT 6R, Boston, MA 02108",Beacon St APT 6R,Boston,MA,42.358196,-71.06235,02108,635000,635000,1,1,1133,560,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2066619541,"55 Lagrange St #3D, Boston, MA 02116",Lagrange St #3D,Boston,MA,42.35176,-71.064125,02116,1380000,,2,2,1325,1041,,CONDO,FOR_SALE,Douglas Elliman Real Estate,0,3/13/2022 7:34
2069741111,"346 Congress St #414, Boston, MA 02210",Congress St #414,Boston,MA,42.350643,-71.04845,02210,725000,761700,1,1,961,754,,CONDO,FOR_SALE,Berkshire Hathaway HomeServices Warren Residential,0,3/13/2022 7:34
2069684113,"278 W 5th St UNIT 2, Boston, MA 02127",W 5th St UNIT 2,Boston,MA,42.335144,-71.04848,02127,1255000,1251600,2,3,763,1644,,CONDO,FOR_SALE,Commonwealth Standard Realty Advisors,0,3/13/2022 7:34
2090862457,"121 Portland St UNIT 207, Boston, MA 02114",Portland St UNIT 207,Boston,MA,42.36362,-71.06054,02114,919000,919000,2,2,972,945,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
333605997,"133 Seaport Blvd UNIT 812, Boston, MA 02210",Seaport Blvd UNIT 812,Boston,MA,42.350487,-71.0436,02210,1185000,1185000,1,1,1714,691,,CONDO,FOR_SALE,Douglas Elliman Real Estate,0,3/13/2022 7:34
2066428153,"100 Shawmut Ave #610, Boston, MA 02118",Shawmut Ave #610,Boston,MA,42.34683,-71.06571,02118,1419900,,2,2,1382,1027,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2066419926,"476 Shawmut Ave #D, Boston, MA 02118",Shawmut Ave #D,Boston,MA,42.338474,-71.0759,02118,935000,,2,1,957,976,,CONDO,FOR_SALE,Keller Williams Realty Boston-Metro | Back Bay,0,3/13/2022 7:34
2102031576,"14 Moon St APT 3, Boston, MA 02113",Moon St APT 3,Boston,MA,42.36425,-71.05287,02113,929000,929000,2,2,1078,861,,CONDO,FOR_SALE,Riverfront REALTORS®,0,3/13/2022 7:34
2066619543,"55 Lagrange St #20E, Boston, MA 02116",Lagrange St #20E,Boston,MA,42.35176,-71.064125,02116,2450000,,2,2,2018,1214,,CONDO,FOR_SALE,Douglas Elliman Real Estate,0,3/13/2022 7:34
2087684826,"1 Winter Pl, Boston, MA 02108",Winter Pl,Boston,MA,42.35554,-71.06136,02108,2750000,2636300,3,3,827,3323,,CONDO,FOR_SALE,Engel & Volkers Boston,0,3/13/2022 7:34
2066426669,"160 W 7th St #3, Boston, MA 02127",W 7th St #3,Boston,MA,42.335068,-71.05179,02127,1035000,,2,2,1024,1010,,CONDO,FOR_SALE,Coldwell Banker Realty - Back Bay,0,3/13/2022 7:34
318225648,"110 Broad St #401, Boston, MA 02110",Broad St #401,Boston,MA,42.35744,-71.05213,02110,1549900,1523700,2,2,1099,1410,,CONDO,FOR_SALE,Coldwell Banker Realty - Back Bay,0,3/13/2022 7:34
2067536143,"37 Horace St #303, Boston, MA 02128",Horace St #303,Boston,MA,,,02128,699900,719900,2,1,795,880,,CONDO,FOR_SALE,Century 21 Mario Real Estate,0,3/13/2022 7:34
2066431116,"45 Temple St UNIT 106, Boston, MA 02114",Temple St UNIT 106,Boston,MA,42.359974,-71.063805,02114,2250000,,2,2,1351,1665,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2066432236,"135 Seaport Blvd UNIT 1805, Boston, MA 02210",Seaport Blvd UNIT 1805,Boston,MA,42.350513,-71.04365,02210,1449000,,1,1,1718,843,,CONDO,FOR_SALE,TCC / EchelonSeaport,0,3/13/2022 7:34
2066649185,"135 Seaport Blvd UNIT 1606, Boston, MA 02210",Seaport Blvd UNIT 1606,Boston,MA,,,02210,1599000,,2,2,1581,1011,,CONDO,FOR_SALE,TCC / EchelonSeaport,0,3/13/2022 7:34
2096558179,"327 Shawmut Ave #1, Boston, MA 02118",Shawmut Ave #1,Boston,MA,,,02118,2725000,2670500,3,4,1148,2373,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2079069975,"140 Shawmut Ave UNIT 7A, Boston, MA 02118",Shawmut Ave UNIT 7A,Boston,MA,42.345726,-71.06568,02118,3369000,3292400,4,4,1297,2596,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2066439544,"190 Paris St #1, Boston, MA 02128",Paris St #1,Boston,MA,42.37443,-71.03549,02128,425000,,2,1,667,637,3484.8,CONDO,FOR_SALE,Vylla Home,0,3/13/2022 7:34
2066439545,"190 Paris St APT 2, Boston, MA 02128",Paris St APT 2,Boston,MA,42.37443,-71.03549,02128,425000,,3,1,624,681,3484.8,CONDO,FOR_SALE,Vylla Home,0,3/13/2022 7:34
2113840078,"63 Atlantic Ave STE 9B, Boston, MA 02110",Atlantic Ave STE 9B,Boston,MA,42.363106,-71.05132,02110,2125000,2093100,2,2,1589,1337,1337,CONDO,FOR_SALE,CL Properties,0,3/13/2022 7:34
2066441148,"277 Border St #204, Boston, MA 02128",Border St #204,Boston,MA,42.377335,-71.03973,02128,765000,,2,2,728,1050,,CONDO,FOR_SALE,"Elevated Realty, LLC",0,3/13/2022 7:34
2066443282,"277 Border St #202, Boston, MA 02128",Border St #202,Boston,MA,42.377335,-71.03973,02128,545000,,1,1,789,690,,CONDO,FOR_SALE,"Elevated Realty, LLC",0,3/13/2022 7:34
59166442,"6 Goodwin Pl APT 1, Boston, MA 02114",Goodwin Pl APT 1,Boston,MA,42.359776,-71.06917,02114,460000,463700,0,1,1204,382,435.6,CONDO,FOR_SALE,Olde Forge Realty,0,3/13/2022 7:34
59175349,"85 E India Row APT 14G, Boston, MA 02110",E India Row APT 14G,Boston,MA,42.358376,-71.050224,02110,1129000,1128000,2,2,930,1213,,CONDO,FOR_SALE,Campion & Company Fine Homes Real Estate,0,3/13/2022 7:34
61319834,"2 Avery St APT 19A, Boston, MA 02111",Avery St APT 19A,Boston,MA,42.35285,-71.06345,02111,949900,,1,2,1182,803,,CONDO,FOR_SALE,Worldwide Realty,0,3/13/2022 7:34
2069529989,"135 Seaport Blvd PENTHOUSE 1D, Boston, MA 02210",Seaport Blvd PENTHOUSE 1D,Boston,MA,,,02210,4495000,4373000,2,3,2360,1904,,CONDO,FOR_SALE,TCC / EchelonSeaport,0,3/13/2022 7:34
2066451185,"150 Staniford St #617, Boston, MA 02114",Staniford St #617,Boston,MA,42.36426,-71.06364,02114,769000,,2,2,550,1398,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2066453866,"74 Everett St #C, Boston, MA 02128",Everett St #C,Boston,MA,42.36773,-71.03488,02128,689000,,2,2,820,840,,CONDO,FOR_SALE,Coldwell Banker Realty - Back Bay,0,3/13/2022 7:34
2066461124,"99 Sumner St #516, Boston, MA 02128",Sumner St #516,Boston,MA,42.36969,-71.042435,02128,2350000,,3,2,1493,1574,,CONDO,FOR_SALE,Advisors Living - New Developments,0,3/13/2022 7:34
59163991,"357 Commercial St APT 12, Boston, MA 02109",Commercial St APT 12,Boston,MA,42.36608,-71.05094,02109,479000,482900,1,1,668,716,,CONDO,PENDING,,0,3/13/2022 7:34
63711046,"30-34 E Concord St UNIT 16, Boston, MA 02118",34 E Concord St UNIT 16,Boston,MA,42.337406,-71.07404,02118,530000,541600,0,1,1193,444,,CONDO,FOR_SALE,Keller Williams Realty Boston-Metro | Back Bay,0,3/13/2022 7:34
2066473640,"204 E Eagle St FLOOR 2, Boston, MA 02128",E Eagle St FLOOR 2,Boston,MA,42.38153,-71.03319,02128,519000,,2,2,635,817,2178,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2066473638,"204 E Eagle St FLOOR 1, Boston, MA 02128",E Eagle St FLOOR 1,Boston,MA,42.38153,-71.03319,02128,559000,,2,2,666,839,2178,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2078097355,"346 Congress St #502, Boston, MA 02210",Congress St #502,Boston,MA,42.350643,-71.04845,02210,2829000,2792000,3,3,1454,1945,,CONDO,FOR_SALE,OwnerEntry.com,0,3/13/2022 7:34
2066480639,"135 Seaport Blvd UNIT 810, Boston, MA 02210",Seaport Blvd UNIT 810,Boston,MA,42.350513,-71.04365,02210,829000,,0,1,1558,532,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
59162971,"3 Winthrop St #2, Boston, MA 02129",Winthrop St #2,Boston,MA,42.373497,-71.0619,02129,719000,719000,1,2,1091,659,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2103214421,"63 Atlantic Ave APT 11C, Boston, MA 02110",Atlantic Ave APT 11C,Boston,MA,42.36274,-71.05106,02110,1350000,1348900,1,2,1409,958,,CONDO,FOR_SALE,Coldwell Banker Realty - Back Bay,0,3/13/2022 7:34
2068585857,"23 Marlborough St APT 1, Boston, MA 02116",Marlborough St APT 1,Boston,MA,42.354507,-71.07346,02116,3900000,3824900,2,3,1602,2434,,CONDO,FOR_SALE,Coldwell Banker Realty - Back Bay,0,3/13/2022 7:34
2066482778,"360 W 2nd St #U9, Boston, MA 02127",W 2nd St #U9,Boston,MA,42.338444,-71.046394,02127,635000,,1,1,855,742,,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
333606088,"133 Seaport Blvd #1515, Boston, MA 02210",Seaport Blvd #1515,Boston,MA,42.350487,-71.0436,02210,1199000,1199000,1,2,1498,800,,CONDO,FOR_SALE,TCC / EchelonSeaport,0,3/13/2022 7:34
333606083,"133 Seaport Blvd UNIT 1507, Boston, MA 02210",Seaport Blvd UNIT 1507,Boston,MA,42.350487,-71.0436,02210,1189000,1188900,1,1,1733,686,,CONDO,FOR_SALE,TCC / EchelonSeaport,0,3/13/2022 7:34
59175907,"5 Lawrence St, Boston, MA 02116",Lawrence St,Boston,MA,42.34637,-71.07152,02116,2250000,2361600,3,2,1052,2138,871.2,SINGLE_FAMILY,FOR_SALE,Realty Executives,0,3/13/2022 7:34
59179090,"16 Foster St APT 4, Boston, MA 02109",Foster St APT 4,Boston,MA,42.36758,-71.054306,02109,475000,474600,1,1,1008,471,,CONDO,FOR_SALE,Coldwell Banker Realty - Waterfront,0,3/13/2022 7:34
2066489438,"853 E 4th St, Boston, MA 02127",E 4th St,Boston,MA,42.334724,-71.02933,02127,1750000,,3,3,642,2725,1890,MULTI_FAMILY,FOR_SALE,Berkshire Hathaway HomeServices Commonwealth Real Estate,0,3/13/2022 7:34
2090909564,"330 E St APT 5, Boston, MA 02127",E St APT 5,Boston,MA,42.33819,-71.04903,02127,889000,901300,2,1,697,1275,1306.8,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
333605884,"142 W 8th St FLOOR 1, Boston, MA 02127",W 8th St FLOOR 1,Boston,MA,42.334892,-71.053406,02127,1050000,1050000,3,3,646,1625,,CONDO,FOR_SALE,Coldwell Banker Realty - Newton,0,3/13/2022 7:34
2111352407,"63 Mount Vernon St APT 4, Boston, MA 02108",Mount Vernon St APT 4,Boston,MA,42.358593,-71.06633,02108,3995000,,3,3,1839,2172,,CONDO,FOR_SALE,Douglas Elliman Real Estate,0,3/13/2022 7:34
2104647940,"414 Commercial St UNIT 1A, Boston, MA 02109",Commercial St UNIT 1A,Boston,MA,42.36686,-71.05223,02109,1775000,1709900,3,3,898,1975,999,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
333605390,"130 Coleridge St PENTHOUSE 7, Boston, MA 02128",Coleridge St PENTHOUSE 7,Boston,MA,42.380947,-71.01511,02128,775000,775000,2,2,678,1142,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2078520070,"4 Coppersmith Way FLOOR 2, Boston, MA 02128",Coppersmith Way FLOOR 2,Boston,MA,42.37179,-71.04168,02128,525000,547100,2,1,875,600,,CONDO,FOR_SALE,Carlton's Wharf & Co.,0,3/13/2022 7:34
2066504048,"110 Sudbury St UNIT 4004, Boston, MA 02114",Sudbury St UNIT 4004,Boston,MA,42.36224,-71.05918,02114,4600000,,2,3,2021,2275,,CONDO,FOR_SALE,Campion & Company Fine Homes Real Estate,0,3/13/2022 7:34
2084606105,"49 Melcher St UNIT 402, Boston, MA 02210",Melcher St UNIT 402,Boston,MA,42.349384,-71.050385,02210,899000,911400,1,1,1039,865,,CONDO,FOR_SALE,Douglas Elliman Real Estate,0,3/13/2022 7:34
2066506100,"110 Sudbury St UNIT 3905, Boston, MA 02114",Sudbury St UNIT 3905,Boston,MA,42.36224,-71.05918,02114,3150000,,2,2,1704,1848,,CONDO,FOR_SALE,Campion & Company Fine Homes Real Estate,0,3/13/2022 7:34
2066506098,"110 Sudbury St UNIT 3803, Boston, MA 02114",Sudbury St UNIT 3803,Boston,MA,42.36224,-71.05918,02114,3250000,,2,3,1869,1738,,CONDO,FOR_SALE,Campion & Company Fine Homes Real Estate,0,3/13/2022 7:34
59163282,"6 Whittier Pl APT 8R, Boston, MA 02114",Whittier Pl APT 8R,Boston,MA,42.365837,-71.06679,02114,650000,572600,1,1,726,895,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2066508218,"420 W Broadway #U-405, Boston, MA 02127",W Broadway #U-405,Boston,MA,42.336876,-71.04709,02127,1029900,,2,2,1055,976,,CONDO,FOR_SALE,Advisors Living - New Developments,0,3/13/2022 7:34
67715666,"8-10 Sheafe St #6, Boston, MA 02113",10 Sheafe St #6,Boston,MA,42.36605,-71.05542,02113,475000,481800,1,1,1224,388,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2067247949,"44-46 Lexington St, Boston, MA 02128",46 Lexington St,Boston,MA,42.37827,-71.036,02128,5250000,,24,16,497,10543,5000,MULTI_FAMILY,FOR_SALE,William Raveis R.E. & Home Services,0,3/13/2022 7:34
90136659,"42 Beach St #8C, Boston, MA 02111",Beach St #8C,Boston,MA,42.351604,-71.060936,02111,638000,647400,1,1,840,759,871.2,CONDO,FOR_SALE,Central Real Estate,0,3/13/2022 7:34
2068395729,"99 Sumner St #314, Boston, MA 02128",Sumner St #314,Boston,MA,,,02128,809900,819600,1,1,1127,718,,CONDO,FOR_SALE,Century 21 Mario Real Estate,0,3/13/2022 7:34
2068379064,"135 Seaport Blvd UNIT 1810, Boston, MA 02210",Seaport Blvd UNIT 1810,Boston,MA,42.350513,-71.04365,02210,3695000,3469300,3,4,2044,1807,,CONDO,FOR_SALE,TCC / EchelonSeaport,0,3/13/2022 7:34
333606141,"133 Seaport Blvd UNIT 1812, Boston, MA 02210",Seaport Blvd UNIT 1812,Boston,MA,42.350487,-71.0436,02210,1249000,1248900,1,1,1807,691,,CONDO,FOR_SALE,TCC / EchelonSeaport,0,3/13/2022 7:34
2066516226,"457 W Broadway #510, Boston, MA 02127",W Broadway #510,Boston,MA,42.33576,-71.046394,02127,890000,,2,1,1185,751,,CONDO,FOR_SALE,Coldwell Banker Realty - Back Bay,0,3/13/2022 7:34
2102180360,"14 Jenkins St #2, Boston, MA 02127",Jenkins St #2,Boston,MA,42.330738,-71.05343,02127,949000,959200,2,2,786,1207,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
59175818,"19 Gray St #1, Boston, MA 02116",Gray St #1,Boston,MA,42.345753,-71.071175,02116,1375000,1375000,3,3,1141,1205,,CONDO,FOR_SALE,Cameron Real Estate Group,0,3/13/2022 7:34
102981544,"110 Stuart St PENTHOUSE 3, Boston, MA 02116",Stuart St PENTHOUSE 3,Boston,MA,42.350956,-71.06541,02116,4950000,,3,4,1923,2574,2613.6,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
59163526,"8 Whittier Pl APT 14F, Boston, MA 02114",Whittier Pl APT 14F,Boston,MA,42.365704,-71.06735,02114,624900,635300,1,1,688,908,871.2,CONDO,FOR_SALE,The Greene Realty Group,0,3/13/2022 7:34
2076295221,"226-228 Princeton St, Boston, MA 02128",228 Princeton St,Boston,MA,42.379402,-71.03151,02128,2295000,2200100,13,11,328,6987,,MULTI_FAMILY,FOR_SALE,,0,3/13/2022 7:34
2101349609,"121 Portland St #205, Boston, MA 02114",Portland St #205,Boston,MA,42.36362,-71.06054,02114,869999,870300,1,2,911,954,,CONDO,FOR_SALE,PSR Real Estate,0,3/13/2022 7:34
2066539312,"98-100 Marginal St, Boston, MA 02128",100 Marginal St,Boston,MA,42.365807,-71.03704,02128,1799999,,3,3,840,2141,2178,MULTI_FAMILY,FOR_SALE,Lantern Residential,0,3/13/2022 7:34
333606097,"133 Seaport Blvd UNIT 1601, Boston, MA 02210",Seaport Blvd UNIT 1601,Boston,MA,42.350487,-71.0436,02210,1149900,1149600,1,1,1723,667,,CONDO,FOR_SALE,TCC / EchelonSeaport,0,3/13/2022 7:34
2077218293,"135 Seaport Blvd #2001, Boston, MA 02210",Seaport Blvd #2001,Boston,MA,42.350513,-71.04365,02210,2495000,2494400,2,3,1898,1314,,CONDO,FOR_SALE,TCC / EchelonSeaport,0,3/13/2022 7:34
333606135,"133 Seaport Blvd UNIT 1803, Boston, MA 02210",Seaport Blvd UNIT 1803,Boston,MA,42.350487,-71.0436,02210,1775000,1774200,2,2,1671,1062,,CONDO,FOR_SALE,TCC / EchelonSeaport,0,3/13/2022 7:34
2081043118,"380 Harrison Ave #14B, Boston, MA 02118",Harrison Ave #14B,Boston,MA,42.343845,-71.0637,02118,2424000,2392500,2,2,1775,1365,,CONDO,FOR_SALE,TCC / The Quinn,0,3/13/2022 7:34
2066539322,"380 Harrison Ave PENTHOUSE 2J, Boston, MA 02118",Harrison Ave PENTHOUSE 2J,Boston,MA,42.343845,-71.0637,02118,5995000,,4,5,2217,2704,,CONDO,FOR_SALE,TCC / The Quinn,0,3/13/2022 7:34
246887073,"1 Franklin St UNIT 4005, Boston, MA 02110",Franklin St UNIT 4005,Boston,MA,42.356316,-71.059555,02110,2675000,2619500,2,3,1662,1609,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2072794708,"380 Harrison Ave #1013, Boston, MA 02118",Harrison Ave #1013,Boston,MA,42.343845,-71.0637,02118,2131000,2131000,2,2,1726,1234,,CONDO,FOR_SALE,TCC / The Quinn,0,3/13/2022 7:34
2066539314,"380 Harrison Ave PENTHOUSE 2K, Boston, MA 02118",Harrison Ave PENTHOUSE 2K,Boston,MA,42.343845,-71.0637,02118,3265000,,3,3,1993,1638,,CONDO,FOR_SALE,TCC / The Quinn,0,3/13/2022 7:34
59101725,"79 Wayland St, Boston, MA 02125",Wayland St,Boston,MA,42.3139,-71.075096,02125,425000,439400,2,2,433,980,1788,SINGLE_FAMILY,FOR_SALE,Keller Williams Realty,0,3/13/2022 7:34
2069885969,"Lexington Landing - PH 7 Plan, Lexington Landing","Lexington Landing - PH 7 Plan, Lexington Landing",Boston,MA,42.377106,-71.03889,02128,745000,745000,2,2,783,951,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2076430887,"121 Portland St #501, Boston, MA 02114",Portland St #501,Boston,MA,42.36362,-71.06054,02114,1049000,1049000,2,2,1039,1009,,CONDO,FOR_SALE,Engel & Volkers Boston,0,3/13/2022 7:34
2083014541,"63 Atlantic Ave APT 5E, Boston, MA 02110",Atlantic Ave APT 5E,Boston,MA,42.363106,-71.05132,02110,699900,701000,1,1,1184,591,,CONDO,FOR_SALE,The Charles Realty,0,3/13/2022 7:34
2066559353,"538 Tremont St #1-4, Boston, MA 02118",Tremont St #1-4,Boston,MA,42.34423,-71.07075,02118,4750000,,4,4,1079,4400,1306.8,MULTI_FAMILY,FOR_SALE,Keller Williams Realty Boston-Metro | Back Bay,0,3/13/2022 7:34
2066551474,"28 Atlantic Ave #513, Boston, MA 02110",Atlantic Ave #513,Boston,MA,42.363426,-71.05078,02110,1895000,,2,2,1250,1515,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2091037140,"140 Shawmut Ave UNIT 2B, Boston, MA 02118",Shawmut Ave UNIT 2B,Boston,MA,42.345726,-71.06568,02118,725000,,1,1,1115,650,,CONDO,FOR_SALE,The Charles Realty,0,3/13/2022 7:34
59211162,"1180-1200 Washington St #202, Boston, MA 02118",1200 Washington St #202,Boston,MA,42.343086,-71.06632,02118,949000,916800,1,1,890,1066,,CONDO,PENDING,,0,3/13/2022 7:34
2075315411,"135 Seaport Blvd UNIT 806, Boston, MA 02210",Seaport Blvd UNIT 806,Boston,MA,,,02210,1499000,1499000,2,2,1482,1011,,CONDO,FOR_SALE,TCC / EchelonSeaport,0,3/13/2022 7:34
59163555,"8 Whittier Pl APT 17E, Boston, MA 02114",Whittier Pl APT 17E,Boston,MA,42.365704,-71.06735,02114,849000,848500,2,2,693,1224,,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
2076431391,"135 Seaport Blvd #912, Boston, MA 02210",Seaport Blvd #912,Boston,MA,,,02210,799000,,0,1,1601,499,,CONDO,FOR_SALE,TCC / EchelonSeaport,0,3/13/2022 7:34
2066571029,"135 Seaport Blvd UNIT 1208, Boston, MA 02210",Seaport Blvd UNIT 1208,Boston,MA,42.350513,-71.04365,02210,1029000,,1,1,1549,664,,CONDO,FOR_SALE,TCC / EchelonSeaport,0,3/13/2022 7:34
